year,circuit_name,circuitId,driverId,grid,final_position,points,laps,statusId,rank,fastestLapTime,driverRef,wins,stop,duration
2023,British Grand Prix,9,830,1,1,26.0,52,1,1,1:30.275,max_verstappen,8.0,1.0,29.056
2023,British Grand Prix,9,846,2,2,18.0,52,1,2,1:30.543,norris,0.0,1.0,28.438
2023,British Grand Prix,9,1,7,3,15.0,52,1,3,1:30.545,hamilton,0.0,1.0,29.169
2023,British Grand Prix,9,857,3,4,12.0,52,1,4,1:30.850,piastri,0.0,1.0,28.655
2023,British Grand Prix,9,847,6,5,10.0,52,1,6,1:31.124,russell,0.0,1.0,29.455
2023,British Grand Prix,9,815,15,6,8.0,52,1,5,1:30.914,perez,2.0,1.0,28.060
2023,British Grand Prix,9,4,9,7,6.0,52,1,9,1:31.338,alonso,0.0,1.0,28.679
2023,British Grand Prix,9,848,8,8,4.0,52,1,8,1:31.273,albon,0.0,1.0,29.634
2023,British Grand Prix,9,844,4,9,2.0,52,1,7,1:31.255,leclerc,0.0,1.0,28.244
2023,British Grand Prix,9,844,4,9,2.0,52,1,7,1:31.255,leclerc,0.0,2.0,28.805
2023,British Grand Prix,9,832,5,10,1.0,52,1,10,1:31.366,sainz,0.0,1.0,28.869
2023,British Grand Prix,9,858,14,11,0.0,52,1,13,1:31.699,sargeant,0.0,1.0,28.847
2023,British Grand Prix,9,822,20,12,0.0,52,1,16,1:31.852,bottas,0.0,1.0,29.662
2023,British Grand Prix,9,807,11,13,0.0,52,1,15,1:31.776,hulkenberg,0.0,1.0,41.972
2023,British Grand Prix,9,807,11,13,0.0,52,1,15,1:31.776,hulkenberg,0.0,2.0,30.003
2023,British Grand Prix,9,840,12,14,0.0,52,1,11,1:31.508,stroll,0.0,1.0,28.561
2023,British Grand Prix,9,855,17,15,0.0,52,1,14,1:31.769,zhou,0.0,1.0,29.177
2023,British Grand Prix,9,855,17,15,0.0,52,1,14,1:31.769,zhou,0.0,2.0,28.709
2023,British Grand Prix,9,855,17,15,0.0,52,1,14,1:31.769,zhou,0.0,3.0,34.374
2023,British Grand Prix,9,852,16,16,0.0,52,1,17,1:32.084,tsunoda,0.0,1.0,28.353
2023,British Grand Prix,9,852,16,16,0.0,52,1,17,1:32.084,tsunoda,0.0,2.0,28.603
2023,British Grand Prix,9,856,18,17,0.0,52,1,18,1:32.353,de_vries,0.0,1.0,28.242
2023,British Grand Prix,9,856,18,17,0.0,52,1,18,1:32.353,de_vries,0.0,2.0,28.413
2023,British Grand Prix,9,842,10,18,0.0,46,130,12,1:31.539,gasly,0.0,1.0,28.458
2023,British Grand Prix,9,825,19,\N,0.0,31,5,19,1:33.356,kevin_magnussen,0.0,,
2023,British Grand Prix,9,839,13,\N,0.0,9,44,20,1:33.941,ocon,0.0,,
2023,Hungarian Grand Prix,11,830,2,1,26.0,70,1,1,1:20.504,max_verstappen,9.0,1.0,21.407
2023,Hungarian Grand Prix,11,830,2,1,26.0,70,1,1,1:20.504,max_verstappen,9.0,2.0,21.680
2023,Hungarian Grand Prix,11,846,3,2,18.0,70,1,4,1:22.178,norris,0.0,1.0,21.541
2023,Hungarian Grand Prix,11,846,3,2,18.0,70,1,4,1:22.178,norris,0.0,2.0,21.430
2023,Hungarian Grand Prix,11,815,9,3,15.0,70,1,5,1:22.295,perez,2.0,1.0,21.862
2023,Hungarian Grand Prix,11,815,9,3,15.0,70,1,5,1:22.295,perez,2.0,2.0,20.880
2023,Hungarian Grand Prix,11,1,1,4,12.0,70,1,2,1:21.601,hamilton,0.0,1.0,21.974
2023,Hungarian Grand Prix,11,1,1,4,12.0,70,1,2,1:21.601,hamilton,0.0,2.0,21.728
2023,Hungarian Grand Prix,11,857,4,5,10.0,70,1,8,1:22.736,piastri,0.0,1.0,21.171
2023,Hungarian Grand Prix,11,857,4,5,10.0,70,1,8,1:22.736,piastri,0.0,2.0,22.030
2023,Hungarian Grand Prix,11,847,18,6,8.0,70,1,3,1:22.158,russell,0.0,1.0,21.886
2023,Hungarian Grand Prix,11,847,18,6,8.0,70,1,3,1:22.158,russell,0.0,2.0,21.675
2023,Hungarian Grand Prix,11,844,6,7,6.0,70,1,6,1:22.469,leclerc,0.0,1.0,28.404
2023,Hungarian Grand Prix,11,844,6,7,6.0,70,1,6,1:22.469,leclerc,0.0,2.0,21.452
2023,Hungarian Grand Prix,11,832,11,8,4.0,70,1,7,1:22.584,sainz,0.0,1.0,21.402
2023,Hungarian Grand Prix,11,832,11,8,4.0,70,1,7,1:22.584,sainz,0.0,2.0,22.051
2023,Hungarian Grand Prix,11,4,8,9,2.0,70,1,9,1:22.745,alonso,0.0,1.0,22.916
2023,Hungarian Grand Prix,11,4,8,9,2.0,70,1,9,1:22.745,alonso,0.0,2.0,24.152
2023,Hungarian Grand Prix,11,840,14,10,1.0,69,11,11,1:23.425,stroll,0.0,1.0,21.910
2023,Hungarian Grand Prix,11,840,14,10,1.0,69,11,11,1:23.425,stroll,0.0,2.0,22.403
2023,Hungarian Grand Prix,11,848,16,11,0.0,69,11,18,1:24.051,albon,0.0,1.0,22.076
2023,Hungarian Grand Prix,11,848,16,11,0.0,69,11,18,1:24.051,albon,0.0,2.0,21.762
2023,Hungarian Grand Prix,11,822,7,12,0.0,69,11,14,1:23.651,bottas,0.0,1.0,22.114
2023,Hungarian Grand Prix,11,822,7,12,0.0,69,11,14,1:23.651,bottas,0.0,2.0,23.242
2023,Hungarian Grand Prix,11,817,13,13,0.0,69,11,17,1:23.934,ricciardo,0.0,1.0,21.958
2023,Hungarian Grand Prix,11,817,13,13,0.0,69,11,17,1:23.934,ricciardo,0.0,2.0,22.203
2023,Hungarian Grand Prix,11,807,10,14,0.0,69,11,13,1:23.573,hulkenberg,0.0,1.0,22.922
2023,Hungarian Grand Prix,11,807,10,14,0.0,69,11,13,1:23.573,hulkenberg,0.0,2.0,21.955
2023,Hungarian Grand Prix,11,852,17,15,0.0,69,11,10,1:23.269,tsunoda,0.0,1.0,26.170
2023,Hungarian Grand Prix,11,852,17,15,0.0,69,11,10,1:23.269,tsunoda,0.0,2.0,21.181
2023,Hungarian Grand Prix,11,855,5,16,0.0,69,11,15,1:23.743,zhou,0.0,1.0,29.211
2023,Hungarian Grand Prix,11,855,5,16,0.0,69,11,15,1:23.743,zhou,0.0,2.0,22.853
2023,Hungarian Grand Prix,11,825,19,17,0.0,69,11,16,1:23.864,kevin_magnussen,0.0,1.0,22.753
2023,Hungarian Grand Prix,11,825,19,17,0.0,69,11,16,1:23.864,kevin_magnussen,0.0,2.0,22.152
2023,Hungarian Grand Prix,11,858,20,\N,0.0,67,31,12,1:23.496,sargeant,0.0,1.0,24.001
2023,Hungarian Grand Prix,11,858,20,\N,0.0,67,31,12,1:23.496,sargeant,0.0,2.0,22.197
2023,Hungarian Grand Prix,11,839,12,\N,0.0,2,130,0,\N,ocon,0.0,,
2023,Hungarian Grand Prix,11,842,15,\N,0.0,1,130,0,\N,gasly,0.0,,
2023,Belgian Grand Prix,13,830,6,1,25.0,44,1,2,1:48.922,max_verstappen,10.0,1.0,22.887
2023,Belgian Grand Prix,13,830,6,1,25.0,44,1,2,1:48.922,max_verstappen,10.0,2.0,23.012
2023,Belgian Grand Prix,13,815,2,2,18.0,44,1,6,1:50.308,perez,2.0,1.0,23.684
2023,Belgian Grand Prix,13,815,2,2,18.0,44,1,6,1:50.308,perez,2.0,2.0,22.710
2023,Belgian Grand Prix,13,844,1,3,15.0,44,1,7,1:50.436,leclerc,0.0,1.0,23.224
2023,Belgian Grand Prix,13,844,1,3,15.0,44,1,7,1:50.436,leclerc,0.0,2.0,23.148
2023,Belgian Grand Prix,13,1,3,4,13.0,44,1,1,1:47.305,hamilton,0.0,1.0,23.090
2023,Belgian Grand Prix,13,1,3,4,13.0,44,1,1,1:47.305,hamilton,0.0,2.0,23.023
2023,Belgian Grand Prix,13,1,3,4,13.0,44,1,1,1:47.305,hamilton,0.0,3.0,23.156
2023,Belgian Grand Prix,13,4,9,5,10.0,44,1,13,1:50.938,alonso,0.0,1.0,23.085
2023,Belgian Grand Prix,13,4,9,5,10.0,44,1,13,1:50.938,alonso,0.0,2.0,23.798
2023,Belgian Grand Prix,13,847,8,6,8.0,44,1,11,1:50.603,russell,0.0,1.0,23.837
2023,Belgian Grand Prix,13,846,7,7,6.0,44,1,18,1:51.682,norris,0.0,1.0,25.012
2023,Belgian Grand Prix,13,846,7,7,6.0,44,1,18,1:51.682,norris,0.0,2.0,23.744
2023,Belgian Grand Prix,13,839,14,8,4.0,44,1,8,1:50.439,ocon,0.0,1.0,23.085
2023,Belgian Grand Prix,13,839,14,8,4.0,44,1,8,1:50.439,ocon,0.0,2.0,23.339
2023,Belgian Grand Prix,13,840,10,9,2.0,44,1,16,1:51.297,stroll,0.0,1.0,25.397
2023,Belgian Grand Prix,13,852,11,10,1.0,44,1,17,1:51.394,tsunoda,0.0,1.0,22.610
2023,Belgian Grand Prix,13,852,11,10,1.0,44,1,17,1:51.394,tsunoda,0.0,2.0,22.737
2023,Belgian Grand Prix,13,842,12,11,0.0,44,1,12,1:50.911,gasly,0.0,1.0,25.664
2023,Belgian Grand Prix,13,822,13,12,0.0,44,1,10,1:50.515,bottas,0.0,1.0,23.362
2023,Belgian Grand Prix,13,822,13,12,0.0,44,1,10,1:50.515,bottas,0.0,2.0,23.786
2023,Belgian Grand Prix,13,855,17,13,0.0,44,1,5,1:50.188,zhou,0.0,1.0,24.449
2023,Belgian Grand Prix,13,855,17,13,0.0,44,1,5,1:50.188,zhou,0.0,2.0,24.045
2023,Belgian Grand Prix,13,848,15,14,0.0,44,1,3,1:49.841,albon,0.0,1.0,25.015
2023,Belgian Grand Prix,13,848,15,14,0.0,44,1,3,1:49.841,albon,0.0,2.0,23.596
2023,Belgian Grand Prix,13,848,15,14,0.0,44,1,3,1:49.841,albon,0.0,3.0,23.529
2023,Belgian Grand Prix,13,825,16,15,0.0,44,1,14,1:50.993,kevin_magnussen,0.0,1.0,23.638
2023,Belgian Grand Prix,13,825,16,15,0.0,44,1,14,1:50.993,kevin_magnussen,0.0,2.0,23.572
2023,Belgian Grand Prix,13,817,19,16,0.0,44,1,15,1:50.994,ricciardo,0.0,1.0,22.843
2023,Belgian Grand Prix,13,817,19,16,0.0,44,1,15,1:50.994,ricciardo,0.0,2.0,23.290
2023,Belgian Grand Prix,13,858,18,17,0.0,44,1,9,1:50.486,sargeant,0.0,1.0,23.570
2023,Belgian Grand Prix,13,858,18,17,0.0,44,1,9,1:50.486,sargeant,0.0,2.0,23.938
2023,Belgian Grand Prix,13,858,18,17,0.0,44,1,9,1:50.486,sargeant,0.0,3.0,23.109
2023,Belgian Grand Prix,13,807,0,18,0.0,44,1,4,1:49.907,hulkenberg,0.0,1.0,24.571
2023,Belgian Grand Prix,13,807,0,18,0.0,44,1,4,1:49.907,hulkenberg,0.0,2.0,25.238
2023,Belgian Grand Prix,13,832,4,\N,0.0,23,130,19,1:53.138,sainz,0.0,1.0,23.303
2023,Belgian Grand Prix,13,857,5,\N,0.0,0,130,0,\N,piastri,0.0,,
2023,Dutch Grand Prix,39,830,1,1,25.0,72,1,2,1:13.889,max_verstappen,11.0,1.0,20.379
2023,Dutch Grand Prix,39,830,1,1,25.0,72,1,2,1:13.889,max_verstappen,11.0,2.0,19.289
2023,Dutch Grand Prix,39,830,1,1,25.0,72,1,2,1:13.889,max_verstappen,11.0,3.0,18.706
2023,Dutch Grand Prix,39,830,1,1,25.0,72,1,2,1:13.889,max_verstappen,11.0,4.0,19.429
2023,Dutch Grand Prix,39,830,1,1,25.0,72,1,2,1:13.889,max_verstappen,11.0,5.0,20.402
2023,Dutch Grand Prix,39,830,1,1,25.0,72,1,2,1:13.889,max_verstappen,11.0,6.0,41:23.382
2023,Dutch Grand Prix,39,4,5,2,19.0,72,1,1,1:13.837,alonso,0.0,1.0,20.647
2023,Dutch Grand Prix,39,4,5,2,19.0,72,1,1,1:13.837,alonso,0.0,2.0,20.109
2023,Dutch Grand Prix,39,4,5,2,19.0,72,1,1,1:13.837,alonso,0.0,3.0,25.147
2023,Dutch Grand Prix,39,4,5,2,19.0,72,1,1,1:13.837,alonso,0.0,4.0,20.655
2023,Dutch Grand Prix,39,4,5,2,19.0,72,1,1,1:13.837,alonso,0.0,5.0,40:55.302
2023,Dutch Grand Prix,39,842,12,3,15.0,72,1,7,1:14.441,gasly,0.0,1.0,28.469
2023,Dutch Grand Prix,39,842,12,3,15.0,72,1,7,1:14.441,gasly,0.0,2.0,19.518
2023,Dutch Grand Prix,39,842,12,3,15.0,72,1,7,1:14.441,gasly,0.0,3.0,25.404
2023,Dutch Grand Prix,39,842,12,3,15.0,72,1,7,1:14.441,gasly,0.0,4.0,20.417
2023,Dutch Grand Prix,39,842,12,3,15.0,72,1,7,1:14.441,gasly,0.0,5.0,40:43.169
2023,Dutch Grand Prix,39,815,7,4,12.0,72,1,4,1:14.231,perez,2.0,1.0,22.666
2023,Dutch Grand Prix,39,815,7,4,12.0,72,1,4,1:14.231,perez,2.0,2.0,19.460
2023,Dutch Grand Prix,39,815,7,4,12.0,72,1,4,1:14.231,perez,2.0,3.0,18.789
2023,Dutch Grand Prix,39,815,7,4,12.0,72,1,4,1:14.231,perez,2.0,4.0,27.596
2023,Dutch Grand Prix,39,815,7,4,12.0,72,1,4,1:14.231,perez,2.0,5.0,41:01.612
2023,Dutch Grand Prix,39,815,7,4,12.0,72,1,4,1:14.231,perez,2.0,6.0,35.592
2023,Dutch Grand Prix,39,832,6,5,10.0,72,1,13,1:14.934,sainz,0.0,1.0,20.973
2023,Dutch Grand Prix,39,832,6,5,10.0,72,1,13,1:14.934,sainz,0.0,2.0,19.511
2023,Dutch Grand Prix,39,832,6,5,10.0,72,1,13,1:14.934,sainz,0.0,3.0,19.398
2023,Dutch Grand Prix,39,832,6,5,10.0,72,1,13,1:14.934,sainz,0.0,4.0,19.838
2023,Dutch Grand Prix,39,832,6,5,10.0,72,1,13,1:14.934,sainz,0.0,5.0,40:43.147
2023,Dutch Grand Prix,39,1,13,6,8.0,72,1,3,1:13.904,hamilton,0.0,1.0,20.266
2023,Dutch Grand Prix,39,1,13,6,8.0,72,1,3,1:13.904,hamilton,0.0,2.0,19.970
2023,Dutch Grand Prix,39,1,13,6,8.0,72,1,3,1:13.904,hamilton,0.0,3.0,19.327
2023,Dutch Grand Prix,39,1,13,6,8.0,72,1,3,1:13.904,hamilton,0.0,4.0,20.779
2023,Dutch Grand Prix,39,1,13,6,8.0,72,1,3,1:13.904,hamilton,0.0,5.0,40:31.108
2023,Dutch Grand Prix,39,846,2,7,6.0,72,1,6,1:14.390,norris,0.0,1.0,20.170
2023,Dutch Grand Prix,39,846,2,7,6.0,72,1,6,1:14.390,norris,0.0,2.0,20.395
2023,Dutch Grand Prix,39,846,2,7,6.0,72,1,6,1:14.390,norris,0.0,3.0,18.878
2023,Dutch Grand Prix,39,846,2,7,6.0,72,1,6,1:14.390,norris,0.0,4.0,19.871
2023,Dutch Grand Prix,39,846,2,7,6.0,72,1,6,1:14.390,norris,0.0,5.0,40:43.212
2023,Dutch Grand Prix,39,846,2,7,6.0,72,1,6,1:14.390,norris,0.0,6.0,44.272
2023,Dutch Grand Prix,39,848,4,8,4.0,72,1,8,1:14.468,albon,0.0,1.0,19.667
2023,Dutch Grand Prix,39,848,4,8,4.0,72,1,8,1:14.468,albon,0.0,2.0,21.300
2023,Dutch Grand Prix,39,848,4,8,4.0,72,1,8,1:14.468,albon,0.0,3.0,40:43.475
2023,Dutch Grand Prix,39,848,4,8,4.0,72,1,8,1:14.468,albon,0.0,4.0,39.234
2023,Dutch Grand Prix,39,857,8,9,2.0,72,1,5,1:14.299,piastri,0.0,1.0,18.979
2023,Dutch Grand Prix,39,857,8,9,2.0,72,1,5,1:14.299,piastri,0.0,2.0,19.120
2023,Dutch Grand Prix,39,857,8,9,2.0,72,1,5,1:14.299,piastri,0.0,3.0,22.376
2023,Dutch Grand Prix,39,857,8,9,2.0,72,1,5,1:14.299,piastri,0.0,4.0,40:34.653
2023,Dutch Grand Prix,39,857,8,9,2.0,72,1,5,1:14.299,piastri,0.0,5.0,38.453
2023,Dutch Grand Prix,39,839,16,10,1.0,72,1,10,1:14.570,ocon,0.0,1.0,22.534
2023,Dutch Grand Prix,39,839,16,10,1.0,72,1,10,1:14.570,ocon,0.0,2.0,19.795
2023,Dutch Grand Prix,39,839,16,10,1.0,72,1,10,1:14.570,ocon,0.0,3.0,19.024
2023,Dutch Grand Prix,39,839,16,10,1.0,72,1,10,1:14.570,ocon,0.0,4.0,22.096
2023,Dutch Grand Prix,39,839,16,10,1.0,72,1,10,1:14.570,ocon,0.0,5.0,40:32.201
2023,Dutch Grand Prix,39,839,16,10,1.0,72,1,10,1:14.570,ocon,0.0,6.0,37.037
2023,Dutch Grand Prix,39,840,11,11,0.0,72,1,15,1:15.171,stroll,0.0,1.0,20.036
2023,Dutch Grand Prix,39,840,11,11,0.0,72,1,15,1:15.171,stroll,0.0,2.0,20.208
2023,Dutch Grand Prix,39,840,11,11,0.0,72,1,15,1:15.171,stroll,0.0,3.0,19.653
2023,Dutch Grand Prix,39,840,11,11,0.0,72,1,15,1:15.171,stroll,0.0,4.0,19.923
2023,Dutch Grand Prix,39,840,11,11,0.0,72,1,15,1:15.171,stroll,0.0,5.0,21.532
2023,Dutch Grand Prix,39,840,11,11,0.0,72,1,15,1:15.171,stroll,0.0,6.0,40:10.734
2023,Dutch Grand Prix,39,840,11,11,0.0,72,1,15,1:15.171,stroll,0.0,7.0,33.553
2023,Dutch Grand Prix,39,807,14,12,0.0,72,1,9,1:14.472,hulkenberg,0.0,1.0,20.438
2023,Dutch Grand Prix,39,807,14,12,0.0,72,1,9,1:14.472,hulkenberg,0.0,2.0,19.713
2023,Dutch Grand Prix,39,807,14,12,0.0,72,1,9,1:14.472,hulkenberg,0.0,3.0,23.582
2023,Dutch Grand Prix,39,807,14,12,0.0,72,1,9,1:14.472,hulkenberg,0.0,4.0,40:10.704
2023,Dutch Grand Prix,39,807,14,12,0.0,72,1,9,1:14.472,hulkenberg,0.0,5.0,32.884
2023,Dutch Grand Prix,39,859,19,13,0.0,72,1,12,1:14.820,lawson,0.0,1.0,42.641
2023,Dutch Grand Prix,39,859,19,13,0.0,72,1,12,1:14.820,lawson,0.0,2.0,30.836
2023,Dutch Grand Prix,39,859,19,13,0.0,72,1,12,1:14.820,lawson,0.0,3.0,19.600
2023,Dutch Grand Prix,39,859,19,13,0.0,72,1,12,1:14.820,lawson,0.0,4.0,19.192
2023,Dutch Grand Prix,39,859,19,13,0.0,72,1,12,1:14.820,lawson,0.0,5.0,19.307
2023,Dutch Grand Prix,39,859,19,13,0.0,72,1,12,1:14.820,lawson,0.0,6.0,39:56.340
2023,Dutch Grand Prix,39,859,19,13,0.0,72,1,12,1:14.820,lawson,0.0,7.0,31.306
2023,Dutch Grand Prix,39,822,18,14,0.0,72,1,11,1:14.698,bottas,0.0,1.0,20.187
2023,Dutch Grand Prix,39,822,18,14,0.0,72,1,11,1:14.698,bottas,0.0,2.0,20.213
2023,Dutch Grand Prix,39,822,18,14,0.0,72,1,11,1:14.698,bottas,0.0,3.0,19.735
2023,Dutch Grand Prix,39,822,18,14,0.0,72,1,11,1:14.698,bottas,0.0,4.0,40:05.113
2023,Dutch Grand Prix,39,822,18,14,0.0,72,1,11,1:14.698,bottas,0.0,5.0,32.518
2023,Dutch Grand Prix,39,852,17,15,0.0,72,1,18,1:16.253,tsunoda,0.0,1.0,32.321
2023,Dutch Grand Prix,39,852,17,15,0.0,72,1,18,1:16.253,tsunoda,0.0,2.0,18.904
2023,Dutch Grand Prix,39,852,17,15,0.0,72,1,18,1:16.253,tsunoda,0.0,3.0,20.602
2023,Dutch Grand Prix,39,852,17,15,0.0,72,1,18,1:16.253,tsunoda,0.0,4.0,40:14.895
2023,Dutch Grand Prix,39,852,17,15,0.0,72,1,18,1:16.253,tsunoda,0.0,5.0,34.901
2023,Dutch Grand Prix,39,825,0,16,0.0,72,1,17,1:15.489,kevin_magnussen,0.0,1.0,31.341
2023,Dutch Grand Prix,39,825,0,16,0.0,72,1,17,1:15.489,kevin_magnussen,0.0,2.0,20.137
2023,Dutch Grand Prix,39,825,0,16,0.0,72,1,17,1:15.489,kevin_magnussen,0.0,3.0,20.510
2023,Dutch Grand Prix,39,825,0,16,0.0,72,1,17,1:15.489,kevin_magnussen,0.0,4.0,23.584
2023,Dutch Grand Prix,39,825,0,16,0.0,72,1,17,1:15.489,kevin_magnussen,0.0,5.0,39:54.733
2023,Dutch Grand Prix,39,825,0,16,0.0,72,1,17,1:15.489,kevin_magnussen,0.0,6.0,30.628
2023,Dutch Grand Prix,39,847,3,17,0.0,72,1,14,1:15.124,russell,0.0,1.0,21.201
2023,Dutch Grand Prix,39,847,3,17,0.0,72,1,14,1:15.124,russell,0.0,2.0,20.148
2023,Dutch Grand Prix,39,847,3,17,0.0,72,1,14,1:15.124,russell,0.0,3.0,19.607
2023,Dutch Grand Prix,39,847,3,17,0.0,72,1,14,1:15.124,russell,0.0,4.0,24.019
2023,Dutch Grand Prix,39,847,3,17,0.0,72,1,14,1:15.124,russell,0.0,5.0,40:46.251
2023,Dutch Grand Prix,39,847,3,17,0.0,72,1,14,1:15.124,russell,0.0,6.0,39.845
2023,Dutch Grand Prix,39,847,3,17,0.0,72,1,14,1:15.124,russell,0.0,7.0,22.379
2023,Dutch Grand Prix,39,855,15,\N,0.0,62,3,16,1:15.417,zhou,0.0,1.0,23.088
2023,Dutch Grand Prix,39,855,15,\N,0.0,62,3,16,1:15.417,zhou,0.0,2.0,20.231
2023,Dutch Grand Prix,39,855,15,\N,0.0,62,3,16,1:15.417,zhou,0.0,3.0,20.469
2023,Dutch Grand Prix,39,855,15,\N,0.0,62,3,16,1:15.417,zhou,0.0,4.0,21.439
2023,Dutch Grand Prix,39,844,9,\N,0.0,41,140,19,1:17.277,leclerc,0.0,1.0,32.686
2023,Dutch Grand Prix,39,844,9,\N,0.0,41,140,19,1:17.277,leclerc,0.0,2.0,27.202
2023,Dutch Grand Prix,39,858,10,\N,0.0,14,3,20,1:17.399,sargeant,0.0,,
2023,Italian Grand Prix,14,830,2,1,25.0,51,1,2,1:25.240,max_verstappen,12.0,1.0,24.228
2023,Italian Grand Prix,14,815,5,2,18.0,51,1,4,1:25.522,perez,2.0,1.0,23.819
2023,Italian Grand Prix,14,832,1,3,15.0,51,1,3,1:25.501,sainz,0.0,1.0,25.183
2023,Italian Grand Prix,14,844,3,4,12.0,51,1,5,1:25.580,leclerc,0.0,1.0,23.931
2023,Italian Grand Prix,14,847,4,5,10.0,51,1,9,1:25.847,russell,0.0,1.0,24.215
2023,Italian Grand Prix,14,1,8,6,8.0,51,1,6,1:25.582,hamilton,0.0,1.0,24.255
2023,Italian Grand Prix,14,848,6,7,6.0,51,1,16,1:26.389,albon,0.0,1.0,24.538
2023,Italian Grand Prix,14,846,9,8,4.0,51,1,14,1:26.144,norris,0.0,1.0,23.727
2023,Italian Grand Prix,14,4,10,9,2.0,51,1,13,1:26.105,alonso,0.0,1.0,24.798
2023,Italian Grand Prix,14,822,14,10,1.0,51,1,12,1:25.988,bottas,0.0,1.0,24.658
2023,Italian Grand Prix,14,859,12,11,0.0,51,1,8,1:25.842,lawson,0.0,1.0,24.212
2023,Italian Grand Prix,14,859,12,11,0.0,51,1,8,1:25.842,lawson,0.0,2.0,24.281
2023,Italian Grand Prix,14,857,7,12,0.0,51,1,1,1:25.072,piastri,0.0,1.0,24.133
2023,Italian Grand Prix,14,857,7,12,0.0,51,1,1,1:25.072,piastri,0.0,2.0,31.799
2023,Italian Grand Prix,14,858,15,13,0.0,51,1,18,1:26.840,sargeant,0.0,1.0,24.779
2023,Italian Grand Prix,14,855,16,14,0.0,51,1,11,1:25.983,zhou,0.0,1.0,24.396
2023,Italian Grand Prix,14,855,16,14,0.0,51,1,11,1:25.983,zhou,0.0,2.0,25.959
2023,Italian Grand Prix,14,842,17,15,0.0,51,1,7,1:25.758,gasly,0.0,1.0,27.376
2023,Italian Grand Prix,14,842,17,15,0.0,51,1,7,1:25.758,gasly,0.0,2.0,24.686
2023,Italian Grand Prix,14,840,20,16,0.0,51,1,17,1:26.617,stroll,0.0,1.0,25.667
2023,Italian Grand Prix,14,807,13,17,0.0,50,11,10,1:25.894,hulkenberg,0.0,1.0,26.095
2023,Italian Grand Prix,14,807,13,17,0.0,50,11,10,1:25.894,hulkenberg,0.0,2.0,24.328
2023,Italian Grand Prix,14,825,19,18,0.0,50,11,15,1:26.278,kevin_magnussen,0.0,1.0,24.660
2023,Italian Grand Prix,14,825,19,18,0.0,50,11,15,1:26.278,kevin_magnussen,0.0,2.0,24.765
2023,Italian Grand Prix,14,839,18,\N,0.0,39,38,19,1:26.963,ocon,0.0,1.0,24.249
2023,Italian Grand Prix,14,852,11,\N,0.0,0,5,0,\N,tsunoda,0.0,,
2023,Singapore Grand Prix,15,832,1,1,25.0,62,1,7,1:37.666,sainz,1.0,1.0,29.499
2023,Singapore Grand Prix,15,846,4,2,18.0,62,1,8,1:38.046,norris,0.0,1.0,29.485
2023,Singapore Grand Prix,15,1,5,3,16.0,62,1,1,1:35.867,hamilton,0.0,1.0,32.631
2023,Singapore Grand Prix,15,1,5,3,16.0,62,1,1,1:35.867,hamilton,0.0,2.0,33.581
2023,Singapore Grand Prix,15,844,3,4,12.0,62,1,11,1:38.275,leclerc,0.0,1.0,32.888
2023,Singapore Grand Prix,15,830,11,5,10.0,62,1,4,1:36.575,max_verstappen,12.0,1.0,29.698
2023,Singapore Grand Prix,15,842,12,6,8.0,62,1,12,1:38.277,gasly,0.0,1.0,31.802
2023,Singapore Grand Prix,15,857,17,7,6.0,62,1,13,1:38.492,piastri,0.0,1.0,29.369
2023,Singapore Grand Prix,15,815,13,8,4.0,62,1,5,1:37.108,perez,2.0,1.0,28.977
2023,Singapore Grand Prix,15,859,10,9,2.0,62,1,15,1:39.028,lawson,0.0,1.0,32.348
2023,Singapore Grand Prix,15,825,6,10,1.0,62,1,10,1:38.107,kevin_magnussen,0.0,1.0,31.475
2023,Singapore Grand Prix,15,825,6,10,1.0,62,1,10,1:38.107,kevin_magnussen,0.0,2.0,33.078
2023,Singapore Grand Prix,15,848,14,11,0.0,62,1,6,1:37.342,albon,0.0,1.0,30.138
2023,Singapore Grand Prix,15,848,14,11,0.0,62,1,6,1:37.342,albon,0.0,2.0,29.787
2023,Singapore Grand Prix,15,855,0,12,0.0,62,1,16,1:39.316,zhou,0.0,1.0,30.032
2023,Singapore Grand Prix,15,855,0,12,0.0,62,1,16,1:39.316,zhou,0.0,2.0,30.637
2023,Singapore Grand Prix,15,807,9,13,0.0,62,1,17,1:39.923,hulkenberg,0.0,1.0,35.497
2023,Singapore Grand Prix,15,858,18,14,0.0,62,1,14,1:38.531,sargeant,0.0,1.0,1:03.543
2023,Singapore Grand Prix,15,858,18,14,0.0,62,1,14,1:38.531,sargeant,0.0,2.0,31.018
2023,Singapore Grand Prix,15,4,7,15,0.0,62,1,3,1:36.456,alonso,0.0,1.0,30.670
2023,Singapore Grand Prix,15,4,7,15,0.0,62,1,3,1:36.456,alonso,0.0,2.0,52.708
2023,Singapore Grand Prix,15,847,2,16,0.0,61,3,2,1:36.273,russell,0.0,1.0,29.976
2023,Singapore Grand Prix,15,847,2,16,0.0,61,3,2,1:36.273,russell,0.0,2.0,30.039
2023,Singapore Grand Prix,15,822,16,\N,0.0,51,39,9,1:38.075,bottas,0.0,1.0,30.487
2023,Singapore Grand Prix,15,839,8,\N,0.0,42,6,18,1:39.930,ocon,0.0,1.0,29.755
2023,Singapore Grand Prix,15,852,15,\N,0.0,0,4,0,\N,tsunoda,0.0,,
